289.407, 586.583
412.993, 585.949
453.227, 585.328
417.031, 584.831
667.681, 584.468
666.894, 583.519
284.554, 583.066
461.402, 582.804
475.955, 582.23
319.32, 581.048
322.179, 580.518
296.132, 578.385
441.123, 578.159
493.404, 578.134
476.749, 578.065
493.261, 577.976
493.361, 577.899
480.386, 576.942
449.729, 575.776
398.817, 575.004
489.724, 574.058
492.495, 573.203
459.129, 573.172
319.994, 573.04
366.051, 572.4
395.163, 572.182
739.273, 571.954
396.047, 571.062
373.573, 571.008
672.611, 571.008
564.484, 570.964
486.134, 570.081
504.173, 569.597
226.952, 569.272
567.601, 569.201
318.87, 569.192
506.037, 569.021
320.369, 568.586
736.216, 568.483
505.884, 568.283
389.763, 568.013
478.714, 567.749
393.428, 567.334
620.659, 566.782
482.965, 566.571
399.942, 566.129
516.194, 565.885
374.526, 565.28
490.877, 564.421
490.87, 564.382
490.921, 564.368
411.835, 563.928
564.803, 563.914
622.804, 563.3
759.325, 563.097
479.64, 562.887
513.002, 562.817
580.072, 562.149
514.308, 561.815
742.284, 560.909
513.804, 560.727
504.305, 560.662
516.508, 560.126
617.3, 559.684
438.858, 558.928
510.805, 558.861
512.697, 558.337
443.261, 558.113
740.838, 557.843
375.858, 557.276
455.061, 555.93
522.301, 555.678
314.879, 555.532
133.634, 555.015
354.956, 554.603
409.403, 554.147
470.74, 553.028
558.873, 552.706
481.911, 550.961
557.929, 550.922
502.267, 550.827
565.401, 550.691
366.402, 549.975
488.183, 549.801
602.096, 549.695
565.466, 549.247
504.717, 547.903
501.541, 547.329
576.543, 547.25
504.132, 546.85
576.439, 546.809
322.223, 546.58
505.868, 546.528
507.118, 546.297
581.904, 545.595
506.742, 545.485
377.843, 545.349
377.948, 545.307
377.869, 545.195
610.36, 545.022
634.455, 544.38
746.964, 543.741
157.286, 543.605
734.115, 543.578
592.329, 543.278
591.395, 542.664
326.698, 541.125
436.63, 540.006
607.898, 539.819
543.218, 539.617
219.268, 539.435
322.837, 539.283
499.842, 539.127
156.543, 538.294
551.169, 538.146
309.787, 538.106
606.969, 537.855
627.111, 535.55
627.133, 535.545
627.128, 535.54
566.094, 535.384
549.426, 534.851
404.534, 534.558
161.765, 534.483
312.021, 534.124
573.412, 534.03
485.208, 533.655
577.188, 533.331
624.548, 532.427
641.919, 532.26
308.073, 532.242
572.52, 530.264
602.602, 528.628
701.033, 528.524
448.585, 528.487
498.607, 527.926
337.649, 527.774
493.191, 527.156
642.36, 526.927
486.623, 526.222
645.87, 525.843
483.763, 525.815
618.9, 525.612
693.576, 525.131
646.722, 524.461
430.754, 523.958
468.919, 523.704
690.01, 523.508
762.918, 522.817
434.559, 522.419
687.154, 522.208
695.103, 521.789
566.718, 521.573
690.781, 521.402
694.111, 520.663
756.988, 520.662
446.711, 520.545
695.789, 520.29
649.499, 519.95
440.822, 519.887
441.151, 519.754
440.635, 519.681
753.591, 519.428
569.886, 519.141
434.128, 518.755
657.226, 518.52
488.168, 518.114
428.558, 517.963
446.057, 517.771
324.652, 517.738
488.272, 517.568
487.779, 517.414
133.446, 517.152
675.223, 516.779
275.552, 516.731
322.256, 515.888
672.74, 515.65
481.876, 515.571
720.546, 514.789
399.377, 513.812
473.756, 513.036
687.386, 513.024
666.957, 513.018
687.322, 512.952
688.066, 512.814
733.127, 511.993
383.468, 511.55
433.277, 511.53
700.234, 510.562
325.258, 510.539
464.734, 510.22
536.353, 510.143
718.239, 509.894
211.638, 509.81
352.718, 509.406
489.884, 509.101
701.035, 508.809
656.655, 508.33
567.319, 508.303
715.116, 507.808
717.084, 507.444
354.356, 507.409
719.418, 507.012
350.977, 506.928
757.068, 506.674
716.356, 505.9
151.968, 505.558
711.689, 505.519
763.704, 505.199
477.345, 505.121
764.505, 505.021
713.646, 504.915
715.607, 504.31
479.769, 504.141
480.289, 503.931
329.036, 503.807
325.863, 503.356
442.648, 503.325
590.588, 503.245
764.692, 502.926
707.371, 502.636
479.454, 502.428
478.965, 501.548
704.357, 501.54
486.353, 501.479
422.397, 501.136
423.878, 501.118
479.197, 501.036
432.04, 501.018
435.138, 500.981
442.075, 500.896
704.678, 500.837
784.771, 500.518
478.356, 500.453
479.088, 500.444
479.468, 500.439
485.835, 500.361
489.22, 500.32
491.562, 500.291
494.685, 500.253
431.917, 499.975
209.095, 499.938
301.545, 499.897
530.886, 499.811
758.97, 499.694
545.156, 499.637
298.496, 499.463
565.208, 499.392
567.723, 499.361
491.752, 499.296
588.629, 499.106
596.098, 499.014
596.848, 499.005
596.561, 498.659
493.351, 498.65
765.081, 498.563
635.135, 498.537
421.374, 498.345
766.718, 498.26
662.894, 498.198
674.21, 498.06
492.15, 497.207
281.257, 497.012
297.771, 496.983
420.688, 496.469
419.286, 496.032
215.166, 495.507
783.015, 495.244
810.494, 494.802
482.635, 493.455
804.511, 491.267
709.252, 490.828
667.602, 490.554
761.582, 490.113
765.955, 488.763
668.793, 488.619
484.89, 488.482
337.804, 488.184
392.91, 487.797
611.014, 487.561
664.536, 487.072
771.601, 487.02
284.279, 486.566
523.766, 486.353
387.692, 486.169
229.186, 485.275
779.468, 484.59
186.616, 483.872
375.024, 482.214
327.673, 481.86
788.497, 481.803
560.834, 480.924
332.615, 480.8
673.921, 480.293
343.226, 478.523
474.608, 476.131
474.607, 476.123
474.601, 476.117
355.064, 475.982
577.576, 475.752
776.512, 475.713
776.855, 474.923
328.282, 474.634
389.622, 474.572
776.101, 474.477
628.637, 474.03
202.411, 473.985
346.204, 473.217
558.768, 472.202
575.521, 471.41
568.998, 471.18
573.042, 470.282
767.673, 469.497
385.493, 469.453
767.267, 469.257
570.659, 469.198
388.205, 468.871
289.477, 468.599
569.119, 468.497
390.659, 468.344
571.405, 468.307
568.561, 468.243
569.142, 468.008
393.702, 467.691
570.651, 467.398
767.903, 466.925
387.685, 466.78
572.944, 466.471
573.144, 466.39
573.097, 466.289
569.246, 465.702
256.648, 465.231
391.224, 464.947
408.951, 464.419
511.89, 463.907
390.158, 463.765
643.204, 462.845
556.534, 462.77
391.742, 461.834
499.026, 461.106
497.459, 460.765
223.774, 460.614
427.267, 460.488
589.457, 459.795
432.286, 459.411
198.647, 459.369
385.711, 458.84
569.558, 458.811
406.884, 458.774
784.227, 457.952
770.461, 457.539
581.086, 456.753
636.645, 455.396
470.703, 454.939
500.273, 454.558
456.396, 454.237
234.987, 453.595
464.125, 453.506
769.104, 453.461
771.593, 453.386
461.98, 453.039
569.836, 452.666
463.734, 452.663
769.188, 452.517
691.122, 452.361
768.735, 452.353
238.627, 451.317
470.034, 451.311
565.987, 451.268
235.804, 449.137
402.986, 448.128
503.352, 447.77
729.35, 446.849
553.532, 446.742
552.664, 446.427
622.954, 446.252
282.895, 446.074
552.421, 445.401
502.039, 445.289
133.089, 444.997
627.113, 444.57
501.637, 444.529
502.207, 444.407
505.164, 443.772
228.077, 443.17
428.029, 441.37
732.774, 439.358
530.433, 438.35
366.325, 437.365
544.138, 435.409
299.5, 433.955
299.628, 433.862
299.557, 433.76
299.021, 432.998
438.51, 432.743
557.159, 432.615
300.035, 432.108
703.81, 431.756
396.824, 431.301
510.849, 431.235
212.505, 431.147
570.876, 429.671
705.253, 429.413
505.113, 429.151
578.848, 427.96
277.346, 427.082
591.503, 425.245
355.214, 425.056
691.331, 424.382
677.792, 424.081
490.737, 423.927
450.089, 423.212
423.673, 422.91
607.143, 421.888
683.789, 421.656
685.529, 420.953
376.061, 420.017
289.512, 419.467
426.977, 418.882
675.184, 418.546
580.171, 417.676
772.487, 415.53
756.126, 414.481
463.141, 413.901
744.483, 413.735
461.934, 413.463
672.762, 413.408
462.912, 412.657
571.675, 412.001
716.031, 411.912
421.038, 411.744
655.636, 411.482
709.006, 411.461
186.134, 410.785
665.809, 409.299
670.687, 409.005
333.816, 408.909
667.985, 408.832
306.827, 408.629
664.658, 408.619
670.365, 408.322
521.398, 407.972
718.729, 407.53
644.06, 407.299
442.259, 406.315
337.928, 405.908
438.429, 404.923
591.32, 403.919
582.018, 403.322
572.097, 402.687
440.465, 402.441
386.125, 402.085
334.398, 401.999
334.364, 401.96
334.405, 401.924
556.204, 401.668
478.141, 400.122
751.075, 399.31
417.647, 397.372
725.532, 396.483
511.436, 395.952
328.269, 395.209
749.65, 395.029
732.501, 394.988
583.137, 394.624
753.798, 393.352
727.517, 393.259
405.367, 392.911
369.282, 392.748
403.336, 392.173
748.493, 391.556
335.343, 390.781
403.572, 390.754
755.285, 390.098
393.661, 388.658
536.183, 388.295
775.135, 385.839
584.286, 385.698
531.684, 385.29
367.236, 384.517
264.878, 384.414
379.297, 383.439
572.983, 383.092
396.951, 382.796
499.988, 382.139
457.257, 381.97
533.189, 381.97
573.049, 381.637
374.15, 381.569
571.074, 380.923
372.231, 380.872
314.971, 380.479
178.25, 380.173
365.744, 378.515
375.489, 378.494
377.065, 377.343
362.432, 377.311
819.704, 376.275
358.908, 376.031
376.574, 376.002
364.905, 375.139
515.523, 374.496
411.862, 372.859
364.289, 372.663
512.073, 372.192
741.501, 370.552
386.614, 370.374
538.931, 369.308
516.685, 368.396
337.248, 368.162
373.495, 367.595
650.708, 366.617
407.747, 365.666
251.217, 364.973
407.15, 364.622
381.632, 364.386
524.775, 364.192
522.702, 363.443
587.224, 362.858
408.246, 362.67
523.939, 362.425
379.74, 362.112
320.315, 362.009
768.234, 361.761
517.955, 361.728
409.099, 361.149
247.555, 359.764
408.747, 359.657
748.922, 358.501
403.422, 358.106
384.407, 358.012
736.807, 356.455
574.245, 355.189
407.653, 355.019
409.777, 353.468
519.577, 353.21
242.897, 353.135
546.381, 352.879
132.629, 352.003
287.553, 350.106
451.23, 349.258
158.171, 349.158
252.855, 348.97
254.254, 348.385
254.34, 348.349
254.292, 348.182
169.925, 347.849
541.824, 347.704
397.028, 346.93
253.9, 346.842
589.474, 345.377
254.916, 344.774
471.003, 344.761
586.953, 344.502
365.001, 344.399
589.642, 344.065
468.155, 343.731
401.087, 343.365
267.531, 342.832
466.535, 341.776
551.444, 341.714
550.081, 340.908
404.248, 340.589
574.918, 340.328
638.061, 339.784
257.635, 339.236
392.602, 339.194
392.678, 339.018
392.427, 338.888
277.298, 338.747
256.036, 338.655
552.839, 338.638
627.217, 337.953
250.97, 336.815
448.931, 336.784
636.487, 336.445
443.613, 334.862
557.94, 334.439
555.177, 333.481
438.032, 332.846
413.234, 332.697
591.211, 331.874
353.967, 331.138
441.288, 330.469
575.421, 329.209
447.509, 329.068
524.396, 327.91
566.188, 327.65
445.263, 327.568
224.727, 327.28
420.344, 326.453
558.416, 326.338
446.999, 326.301
524.77, 325.95
264.718, 324.811
414.618, 324.384
520.394, 323.364
451.18, 323.25
525.309, 323.12
399.941, 322.339
725.334, 321.994
436.742, 321.877
525.746, 320.822
517.923, 320.559
575.851, 319.696
516.83, 319.317
259.608, 319.151
399.101, 318.777
512.41, 318.646
512.231, 318.54
511.985, 318.499
430.388, 317.633
350.506, 317.215
502.382, 316.877
341.616, 316.295
445.081, 315.891
433.193, 315.169
333.893, 315.076
501.413, 314.832
789.918, 314.313
776.532, 313.666
338.87, 312.995
781.321, 312.887
341.912, 312.772
777.411, 312.239
340.79, 312.192
342.004, 311.684
132.428, 311.596
791.312, 311.262
499.65, 311.105
467.89, 311.054
376.183, 310.495
336.248, 309.844
335.516, 309.465
439.727, 309.431
335.624, 309.094
348.46, 308.984
417.207, 308.828
169.178, 307.098
443.429, 306.924
442.719, 306.804
443.311, 306.284
436.709, 305.79
475.181, 305.733
359.372, 304.42
427.399, 304.218
594.783, 304.113
718.852, 302.526
154.966, 301.935
852.248, 301.35
482.061, 300.711
370.132, 299.919
452.785, 297.964
239.205, 296.55
172.496, 294.42
441.026, 293.886
491.477, 293.838
132.34, 293.714
392.927, 292.611
493.255, 292.541
390.878, 291.243
420.229, 290.667
392.449, 290.586
343.808, 290.269
462.691, 289.264
613.851, 288.418
421.12, 286.981
420.858, 286.89
420.889, 286.702
488.084, 286.669
417.64, 285.774
617.196, 285.665
342.543, 285.18
612.159, 284.83
194.888, 284.821
577.45, 284.364
410.158, 283.179
597.576, 282.411
415.16, 281.087
415.958, 280.753
579.681, 279.443
422.322, 278.091
344.931, 276.922
388.966, 275.828
478.3, 275.557
219.206, 274.396
437.423, 274.332
434.89, 272.835
481.497, 272.75
436.986, 271.958
231.226, 269.243
424.244, 266.543
180.403, 264.208
349.269, 263.451
348.9, 263.205
348.977, 262.941
349.235, 262.047
348.274, 261.714
346.236, 261.426
346.271, 261.019
344.93, 260.553
537.249, 260.431
464.865, 260.298
600.459, 260.005
346.477, 258.572
335.618, 257.323
473.829, 256.549
334.727, 253.738
269.538, 252.82
271.944, 251.788
594.362, 247.069
303.351, 246.131
384.921, 243.305
293.285, 242.64
187.057, 238.783
308.206, 236.243
274.794, 236.226
308.405, 236.158
308.287, 236.079
269.05, 234.233
429.817, 233.055
178.689, 229.515
579.942, 229.271
189.84, 228.149
328.243, 227.654
328.681, 227.466
584.429, 225.996
327.823, 225.967
218.204, 224.676
605.198, 223.172
235.42, 222.568
431.576, 222.49
349.524, 222.387
345.742, 220.152
268.637, 218.501
349.861, 218.386
580.47, 217.596
278.255, 217.324
426.89, 217.168
279.905, 217.122
545.63, 216.429
278.468, 216.162
215.577, 215.686
360.491, 213.829
319.982, 212.261
319.957, 212.218
320.006, 212.212
324.274, 211.689
606.949, 209.56
268.399, 209.437
194.972, 208.538
350.697, 208.454
355.544, 207.86
555.991, 207.33
322.926, 206.266
613.557, 204.737
547.877, 204.635
381.96, 204.626
351.19, 202.607
412.549, 200.88
423.638, 199.523
435.642, 198.053
445.568, 196.838
569.882, 195.131
406.561, 194.08
421.459, 187.693
438.374, 181.639
437.903, 180.644
438.589, 180.35
131.764, 177.534
203.721, 175.109
454.375, 173.583
440.483, 168.969
205.697, 167.557
430.866, 165.776
200.499, 164.085
416.543, 161.019
361.297, 142.672
356.375, 141.037
356.679, 137.426
